combined_text,clean_text,rating_num,sentiment,review_title,review_text,product,review_country,reviewed_at
-ve Not bad,ve not bad,1.0,negative,-ve,Not bad,Apple iPhone XR (64GB) - Black, India ,2019-09-26
iPhone XR Superb Phone,iphone xr superb phone,5.0,positive,iPhone XR,Superb Phone,Apple iPhone XR (64GB) - Black, India ,2019-08-13
Defective xr face id and camera aren't functioning Received a new xr. Found it defective as face id and camera aren't functioning properly. Replace the defective item with a fully functioning one.,defective xr face id and camera aren t functioning received a new xr found it defective as face id and camera aren t functioning properly replace the defective item with a fully functioning one,1.0,negative,Defective xr face id and camera aren't functioning,Received a new xr. Found it defective as face id and camera aren't functioning properly. Replace the defective item with a fully functioning one.,Apple iPhone XR (64GB) - Black, India ,2020-01-25
Awesome phone with good looks Aweosme phone with great looks and colour with fast and safe delivery thanq Amazon,awesome phone with good looks aweosme phone with great looks and colour with fast and safe delivery thanq amazon,5.0,positive,Awesome phone with good looks,Aweosme phone with great looks and colour with fast and safe delivery thanq Amazon,Apple iPhone XR (64GB) - Black, India ,2019-11-22
"The beast The best iphone i’ve ever used  with great performance , speaker quality is awesome .Best for gamers and audio lovers .",the beast the best iphone i ve ever used with great performance speaker quality is awesome best for gamers and audio lovers,5.0,positive,The beast,"The best iphone i’ve ever used  with great performance , speaker quality is awesome .Best for gamers and audio lovers .",Apple iPhone XR (64GB) - Black, India ,2020-01-27
Nice product Extraordinary one,nice product extraordinary one,5.0,positive,Nice product,Extraordinary one,Apple iPhone XR (64GB) - Black, India ,2019-10-19
Good little bit got warm,good little bit got warm,4.0,positive,Good,little bit got warm,Apple iPhone XR (64GB) - Black, India ,2020-01-22
I am Lobing ith.. :P I am lobing ith.,i am lobing ith p i am lobing ith,5.0,positive,I am Lobing ith.. :P,I am lobing ith.,Apple iPhone XR (64GB) - Black, India ,2020-03-01
"Good Every thing is good ,I loved it.but only thing is charging taking very long time,no fast charging option.Camera also not so good .",good every thing is good i loved it but only thing is charging taking very long time no fast charging option camera also not so good,4.0,positive,Good,"Every thing is good ,I loved it.but only thing is charging taking very long time,no fast charging option.Camera also not so good .",Apple iPhone XR (64GB) - Black, India ,2019-10-13
Amazing Amazing,amazing amazing,5.0,positive,Amazing,Amazing,Apple iPhone XR (64GB) - Black, India ,2019-12-30
Amazing phone with a very good prime day deal. Amazing product with a very good deal during prime day. Prompt delivery by seller. Thoroughly enjoying the phone. No complain so far. So 5 stars.,amazing phone with a very good prime day deal amazing product with a very good deal during prime day prompt delivery by seller thoroughly enjoying the phone no complain so far so stars,5.0,positive,Amazing phone with a very good prime day deal.,Amazing product with a very good deal during prime day. Prompt delivery by seller. Thoroughly enjoying the phone. No complain so far. So 5 stars.,Apple iPhone XR (64GB) - Black, India ,2019-07-27
Wonderful Best iPhone,wonderful best iphone,5.0,positive,Wonderful,Best iPhone,Apple iPhone XR (64GB) - Black, India ,2020-03-01
"Very good phone Beautiful apple phone, very happy",very good phone beautiful apple phone very happy,5.0,positive,Very good phone,"Beautiful apple phone, very happy",Apple iPhone XR (64GB) - Black, India ,2019-10-01
Three cheers for prime day sale!! It’s really one of the best things that we bought on the amazon sale!,three cheers for prime day sale it s really one of the best things that we bought on the amazon sale,5.0,positive,Three cheers for prime day sale!!,It’s really one of the best things that we bought on the amazon sale!,Apple iPhone XR (64GB) - Black, India ,2019-08-06
Brilliant I like this phone. Amazon service is very good. I get this phone 1day delivery. I will save my 7000rs for this phone. I buy this phone 42900rs. Store price is 50000 rs.,brilliant i like this phone amazon service is very good i get this phone day delivery i will save my rs for this phone i buy this phone rs store price is rs,5.0,positive,Brilliant,I like this phone. Amazon service is very good. I get this phone 1day delivery. I will save my 7000rs for this phone. I buy this phone 42900rs. Store price is 50000 rs.,Apple iPhone XR (64GB) - Black, India ,2019-10-22
Worth to price I felt just one thing of apple is its worth buying a great experience... yes bit expensive but still worth to its cost,worth to price i felt just one thing of apple is its worth buying a great experience yes bit expensive but still worth to its cost,5.0,positive,Worth to price,I felt just one thing of apple is its worth buying a great experience... yes bit expensive but still worth to its cost,Apple iPhone XR (64GB) - Black, India ,2020-03-17
Superb iPhone Excellent iPhone for affordable price ( relatively ) . Battery backup is superb .,superb iphone excellent iphone for affordable price relatively battery backup is superb,5.0,positive,Superb iPhone,Excellent iPhone for affordable price ( relatively ) . Battery backup is superb .,Apple iPhone XR (64GB) - Black, India ,2020-03-06
Great Nothing to dislike.:: best iPhone I have used till now,great nothing to dislike best iphone i have used till now,5.0,positive,Great,Nothing to dislike.:: best iPhone I have used till now,Apple iPhone XR (64GB) - Black, India ,2019-08-23
😇 Best deal from amazon,best deal from amazon,5.0,positive,😇,Best deal from amazon,Apple iPhone XR (64GB) - Black, India ,2019-10-15
Great Selfie camera could be improved. You can get the same clarity/ better details on a one plus 6t.,great selfie camera could be improved you can get the same clarity better details on a one plus t,4.0,positive,Great,Selfie camera could be improved. You can get the same clarity/ better details on a one plus 6t.,Apple iPhone XR (64GB) - Black, India ,2019-08-17
"Over all not as expected from apple phone XR Speed quality of internet etc is disappointing  compare to similar kind of Samsung phone. Otherwise phone is good , Never hang",over all not as expected from apple phone xr speed quality of internet etc is disappointing compare to similar kind of samsung phone otherwise phone is good never hang,2.0,negative,Over all not as expected from apple phone XR,"Speed quality of internet etc is disappointing  compare to similar kind of Samsung phone. Otherwise phone is good , Never hang",Apple iPhone XR (64GB) - Black, India ,2019-11-09
"Good Buy Paisa vasool phone, As usual no need to write review.",good buy paisa vasool phone as usual no need to write review,5.0,positive,Good Buy,"Paisa vasool phone, As usual no need to write review.",Apple iPhone XR (64GB) - Black, India ,2019-11-05
Simply awesome. Review after extensive use of two months. One word simply Awesome.,simply awesome review after extensive use of two months one word simply awesome,5.0,positive,Simply awesome.,Review after extensive use of two months. One word simply Awesome.,Apple iPhone XR (64GB) - Black, India ,2019-12-07
Good product Great product for the price. Got it for Rs 43k (128) couldnt get any better at the time.,good product great product for the price got it for rs k couldnt get any better at the time,5.0,positive,Good product,Great product for the price. Got it for Rs 43k (128) couldnt get any better at the time.,Apple iPhone XR (64GB) - Black, India ,2019-10-04
